,Team,ELO,Year
1986,Leyton Orient,1477.0378802823066,1975
1987,Lincoln City,1229.081936163587,1975
1988,Liverpool,1827.7896760827796,1975
1989,Middlesbrough,1730.1033235929713,1975
1990,Reading,1179.137768113074,1975
1991,Norwich City,1601.2194615822334,1975
1992,Scunthorpe United,946.2790856819531,1975
1993,Watford,1115.1075078881836,1975
1994,Bristol City,1539.3309047370806,1975
1995,Hull City,1433.6744875944814,1975
1996,AFC Bournemouth,1187.0867449183336,1975
1997,Coventry City,1670.0228476071593,1975
1998,Luton Town,1566.4968782253868,1975
1999,Manchester United,1741.891196444666,1975
2000,Chesterfield,1234.4537476584458,1975
2001,Colchester United,1225.395503116925,1975
2002,Leicester City,1680.918408171889,1975
2003,Hartlepool United,1087.0590900841632,1975
2004,Newcastle United,1675.3231603064073,1975
2005,Chester,1209.4596058111813,1975
2006,Oldham Athletic,1423.5264988722704,1975
2007,Port Vale,1271.621477257951,1975
2008,Gillingham,1251.4980532914642,1975
2009,Sheffield Wednesday,1258.6799128675252,1975
2010,Preston North End,1288.0732228578538,1975
2011,Exeter City,1090.7140609541461,1975
2012,Aston Villa,1634.0547059619,1975
2013,Tottenham Hotspur,1663.7296443336154,1975
2014,Wolverhampton Wanderers,1616.783523926299,1975
2015,Brentford,1108.128715674351,1975
2016,Portsmouth,1354.4276208159313,1975
2017,Crystal Palace,1365.6981304257245,1975
2018,Sheffield United,1610.2431559749248,1975
2019,Queens Park Rangers,1740.0245242356677,1975
2020,Gateshead,930.1773544730905,1975
2021,Blackburn Rovers,1348.0598215177426,1975
2022,Darlington,997.1489133588593,1975
2023,Blackpool,1475.0794485019076,1975
2024,West Ham United,1708.391529511679,1975
2025,Rochdale,1045.5809196623768,1975
2026,York City,1360.1737889560627,1975
2027,Workington,923.4358765236498,1975
2028,Bury,1248.0565041048844,1975
2029,Leeds United,1814.1706294926346,1975
2030,Arsenal,1671.878930549645,1975
2031,Grimsby Town,1244.5201906719915,1975
2032,West Bromwich Albion,1516.1809656502908,1975
2033,Nottingham Forest,1447.8687739442887,1975
2034,Barnsley,1020.991835130326,1975
2035,Southend United,1223.8651804221972,1975
2036,Everton,1749.231149091828,1975
2037,Ipswich Town,1764.7446759031054,1975
2038,Accrington Stanley,922.2677552187017,1975
2039,Wrexham,1269.8561578042732,1975
2040,Bradford City,1055.7668463602997,1975
2041,Sunderland,1559.2603447255171,1975
2042,Manchester City,1729.7473608305636,1975
2043,Stoke City,1756.3586958794476,1975
2044,Chelsea,1557.3643798079888,1975
2045,Rotherham United,1196.4523199012174,1975
2046,Doncaster Rovers,1062.9525374517552,1975
2047,Swansea City,1045.934443745565,1975
2048,Northampton Town,1154.8899506100352,1975
2049,Walsall,1273.0262578139073,1975
2050,Brighton & Hove Albion,1278.4100984683735,1975
2051,Torquay United,1069.4333423070095,1975
2052,Aldershot,1221.672173489331,1975
2053,Derby County,1817.2087553537444,1975
2054,Bristol Rovers,1413.5062536208065,1975
2055,Shrewsbury Town,1219.0672593084043,1975
2056,Crewe Alexandra,1061.2767335911167,1975
2057,Halifax Town,1244.1570210451398,1975
2058,Southport,962.1272513313548,1975
2059,Newport County,1088.9578406875555,1975
2060,Southampton,1536.6047956121092,1975
2061,Millwall,1345.1341784162107,1975
2062,Plymouth Argyle,1374.3003960812896,1975
2063,Birmingham City,1653.1752392897035,1975
2064,Peterborough United,1286.9450894520764,1975
2065,Oxford United,1394.0803028695586,1975
2066,Cambridge United,1128.3787744432746,1975
2067,Hereford United,1283.15725506742,1975
2068,Wimbledon,1000.0,1975
2069,Wigan Athletic,1000.0,1975
2070,Scarborough,1000.0,1975
2071,Maidstone United,1000.0,1975
2072,Barnet,1000.0,1975
2073,Wycombe Wanderers,1000.0,1975
2074,Macclesfield,1000.0,1975
2075,Cheltenham,1000.0,1975
2076,Kidderminster Harriers,1000.0,1975
2077,Rushden & Diamonds,1000.0,1975
2078,Boston United,1000.0,1975
2079,Yeovil,1000.0,1975
2080,Accrington,1000.0,1975
2081,Morecambe,1000.0,1975
2082,Dagenham and Redbridge,1000.0,1975
2083,Burton Albion,1000.0,1975
2084,Stevenage Borough,1000.0,1975
2085,AFC Wimbledon,1000.0,1975
2086,Crawley Town,1000.0,1975
2087,Fleetwood Town,1000.0,1975
2088,Swindon Town,1267.5017476131902,1976
2089,Notts County,1469.7538095157074,1976
2090,Carlisle United,1436.1955869996696,1976
2091,Bradford Park Avenue,860.2575857829614,1976
2092,Cardiff City,1385.4514658405496,1976
2093,Barrow,1000.7781402842838,1976
2094,Burnley,1523.362594295739,1976
2095,Charlton Athletic,1438.1895285603402,1976
2096,Fulham,1429.9276175810085,1976
2097,Tranmere Rovers,1226.704884582061,1976
2098,Bolton Wanderers,1551.5089734749845,1976
2099,Huddersfield Town,1148.467315093076,1976
2100,Mansfield Town,1322.4667413571901,1976
2101,Stockport County,1058.0846410245115,1976
2102,Leyton Orient,1440.7513969963313,1976
2103,Lincoln City,1277.7943364731893,1976
2104,Liverpool,1852.2251878275554,1976
2105,Middlesbrough,1710.5915064646426,1976
2106,Reading,1178.537129018215,1976
2107,Norwich City,1671.556600415391,1976
2108,Scunthorpe United,1035.323536483874,1976
2109,Watford,1143.4880044511624,1976
2110,Bristol City,1549.0707310707587,1976
2111,Hull City,1454.0774359511047,1976
2112,AFC Bournemouth,1136.618197331809,1976
2113,Coventry City,1676.4832017154026,1976
2114,Luton Town,1517.579223890377,1976
2115,Manchester United,1725.5742247176975,1976
2116,Chesterfield,1250.74900090018,1976
2117,Colchester United,1190.0061194707262,1976
2118,Leicester City,1719.8623147960643,1976
2119,Hartlepool United,1008.1750192203938,1976
2120,Newcastle United,1714.6952333323247,1976
2121,Chester,1218.4355134294315,1976
2122,Oldham Athletic,1432.1364073476325,1976
2123,Port Vale,1212.1118522301836,1976
2124,Gillingham,1210.5285055219356,1976
2125,Sheffield Wednesday,1289.6477441302,1976
2126,Preston North End,1324.4370132819847,1976
2127,Exeter City,1112.6164932466347,1976
2128,Aston Villa,1711.2717656611833,1976
2129,Tottenham Hotspur,1641.9194868501468,1976
2130,Wolverhampton Wanderers,1620.769219791915,1976
2131,Brentford,1006.2472485389997,1976
2132,Portsmouth,1284.1308068716285,1976
2133,Crystal Palace,1307.0449490523977,1976
2134,Sheffield United,1564.268148601922,1976
2135,Queens Park Rangers,1744.6704608683576,1976
2136,Gateshead,930.1773544730905,1976
2137,Blackburn Rovers,1431.4660111110259,1976
2138,Darlington,1057.7036812745775,1976
2139,Blackpool,1518.7496507933101,1976
2140,West Ham United,1595.778695974972,1976
2141,Rochdale,1069.2428209397888,1976
2142,York City,1258.1892596603177,1976
2143,Workington,864.8219451945957,1976
2144,Bury,1252.8940084249186,1976
2145,Leeds United,1746.8548377316542,1976
2146,Arsenal,1717.3279229454886,1976
2147,Grimsby Town,1200.0964281159831,1976
2148,West Bromwich Albion,1614.9667102240444,1976
2149,Nottingham Forest,1529.6464045932755,1976
2150,Barnsley,1090.5484313203083,1976
2151,Southend United,1190.219884279699,1976
2152,Everton,1683.1904076683888,1976
2153,Ipswich Town,1804.6098928064728,1976
2154,Accrington Stanley,922.2677552187017,1976
2155,Wrexham,1331.41381866136,1976
2156,Bradford City,1119.124568828473,1976
2157,Sunderland,1538.503342446089,1976
2158,Manchester City,1758.5531096610252,1976
2159,Stoke City,1690.884913693653,1976
2160,Chelsea,1550.329490115454,1976
2161,Rotherham United,1287.3081149484326,1976
2162,Doncaster Rovers,1068.5363861298313,1976
2163,Swansea City,1096.4861116278996,1976
2164,Northampton Town,1167.7107335199876,1976
2165,Walsall,1236.974417643141,1976
2166,Brighton & Hove Albion,1323.4822881364748,1976
2167,Torquay United,1065.1026832677633,1976
2168,Aldershot,1169.66462717969,1976
2169,Derby County,1752.3098748947527,1976
2170,Bristol Rovers,1404.1971113303582,1976
2171,Shrewsbury Town,1300.705954455095,1976
2172,Crewe Alexandra,1079.6460139367614,1976
2173,Halifax Town,1103.5872401530596,1976
2174,Southport,976.939807741048,1976
2175,Newport County,977.4648002637313,1976
2176,Southampton,1489.578072008726,1976
2177,Millwall,1432.1590489655816,1976
2178,Plymouth Argyle,1380.160783501784,1976
2179,Birmingham City,1670.5155252103812,1976
2180,Peterborough United,1209.1618437091522,1976
2181,Oxford United,1323.3191996849353,1976
2182,Cambridge United,1127.9008737909123,1976
2183,Hereford United,1337.4824937868084,1976
2184,Wimbledon,1000.0,1976
2185,Wigan Athletic,1000.0,1976
2186,Scarborough,1000.0,1976
2187,Maidstone United,1000.0,1976
2188,Barnet,1000.0,1976
2189,Wycombe Wanderers,1000.0,1976
2190,Macclesfield,1000.0,1976
2191,Cheltenham,1000.0,1976
2192,Kidderminster Harriers,1000.0,1976
2193,Rushden & Diamonds,1000.0,1976
2194,Boston United,1000.0,1976
2195,Yeovil,1000.0,1976
2196,Accrington,1000.0,1976
2197,Morecambe,1000.0,1976
2198,Dagenham and Redbridge,1000.0,1976
2199,Burton Albion,1000.0,1976
2200,Stevenage Borough,1000.0,1976
2201,AFC Wimbledon,1000.0,1976
2202,Crawley Town,1000.0,1976
2203,Fleetwood Town,1000.0,1976
2204,Swindon Town,1260.5213586057703,1977
2205,Notts County,1483.7784082609169,1977
2206,Carlisle United,1346.6446162016573,1977
2207,Bradford Park Avenue,860.2575857829614,1977
2208,Cardiff City,1392.4153802261953,1977
2209,Barrow,1000.7781402842838,1977
2210,Burnley,1416.7569787639104,1977
2211,Charlton Athletic,1495.65802202317,1977
2212,Fulham,1429.013116653491,1977
2213,Tranmere Rovers,1277.6332415520762,1977
2214,Bolton Wanderers,1586.3100523069663,1977
2215,Huddersfield Town,1113.601357015428,1977
2216,Mansfield Town,1361.0465442702257,1977
2217,Stockport County,1083.76639339636,1977
2218,Leyton Orient,1427.1992452812274,1977
2219,Lincoln City,1248.554353830451,1977
2220,Liverpool,1824.6903459699527,1977
2221,Middlesbrough,1653.4141791178342,1977
2222,Reading,1160.4866518565227,1977
2223,Norwich City,1700.0142236848997,1977
2224,Scunthorpe United,1015.517407942285,1977
2225,Watford,1207.5323438142261,1977
2226,Bristol City,1615.2690947956755,1977
2227,Hull City,1396.319487034561,1977
2228,AFC Bournemouth,1086.4015967522769,1977
2229,Coventry City,1696.7532730544558,1977
2230,Luton Town,1517.8106052693722,1977
2231,Manchester United,1714.4415583284804,1977
2232,Chesterfield,1229.1377557398835,1977
2233,Colchester United,1242.7162123679002,1977
2234,Leicester City,1602.209843047968,1977
2235,Hartlepool United,964.1258315284907,1977
2236,Newcastle United,1630.9080233007785,1977
2237,Chester,1241.6491469702712,1977
2238,Oldham Athletic,1450.1926007096645,1977
2239,Port Vale,1216.9806915367249,1977
2240,Gillingham,1299.5417393891564,1977
2241,Sheffield Wednesday,1241.4843498125417,1977
2242,Preston North End,1323.352809296562,1977
2243,Exeter City,1233.7117984457766,1977
2244,Aston Villa,1721.7621697590841,1977
2245,Tottenham Hotspur,1650.0423035226568,1977
2246,Wolverhampton Wanderers,1625.7371371715315,1977
2247,Brentford,1098.633770255726,1977
2248,Portsmouth,1204.1642966107463,1977
2249,Crystal Palace,1427.7496490123315,1977
2250,Sheffield United,1510.973140524278,1977
2251,Queens Park Rangers,1629.7355030354743,1977
2252,Gateshead,930.1773544730905,1977
2253,Blackburn Rovers,1495.71331067761,1977
2254,Darlington,1071.9849732340247,1977
2255,Blackpool,1503.4561147176648,1977
2256,West Ham United,1617.473763330979,1977
2257,Rochdale,943.11584327593,1977
2258,York City,1129.722061897783,1977
2259,Workington,853.4661933470969,1977
2260,Bury,1284.1825398265682,1977
2261,Leeds United,1732.942830779221,1977
2262,Arsenal,1740.9612939008623,1977
2263,Grimsby Town,1141.5313456408924,1977
2264,West Bromwich Albion,1695.24967900446,1977
2265,Nottingham Forest,1707.1776570983327,1977
2266,Barnsley,1146.4094758113051,1977
2267,Southend United,1152.4039957517034,1977
2268,Everton,1757.515830568634,1977
2269,Ipswich Town,1718.7400912349697,1977
2270,Accrington Stanley,922.2677552187017,1977
2271,Wrexham,1376.7355045162358,1977
2272,Bradford City,1165.923216320651,1977
2273,Sunderland,1556.4394099748524,1977
2274,Manchester City,1778.9117507157018,1977
2275,Stoke City,1548.4931750618712,1977
2276,Chelsea,1598.0237530410498,1977
2277,Rotherham United,1259.3883938908543,1977
2278,Doncaster Rovers,1110.6736290614936,1977
2279,Swansea City,1149.6260247994303,1977
2280,Northampton Town,1128.1474895705528,1977
2281,Walsall,1260.8136603237028,1977
2282,Brighton & Hove Albion,1428.777858516658,1977
2283,Torquay United,1085.4983581222755,1977
2284,Aldershot,1122.2214263539402,1977
2285,Derby County,1705.0148247457096,1977
2286,Bristol Rovers,1409.7758945044563,1977
2287,Shrewsbury Town,1259.161549556739,1977
2288,Crewe Alexandra,1055.2952274338616,1977
2289,Halifax Town,1040.3612112099413,1977
2290,Southport,942.0068916365211,1977
2291,Newport County,1084.4668732450984,1977
2292,Southampton,1559.1918454287338,1977
2293,Millwall,1408.6830178512566,1977
2294,Plymouth Argyle,1282.626265659011,1977
2295,Birmingham City,1624.166582290377,1977
2296,Peterborough United,1298.6862715424752,1977
2297,Oxford United,1244.792440301623,1977
2298,Cambridge United,1273.4381598382615,1977
2299,Hereford United,1289.8619046799226,1977
2300,Wimbledon,990.9109459037343,1977
2301,Wigan Athletic,1000.0,1977
2302,Scarborough,1000.0,1977
2303,Maidstone United,1000.0,1977
2304,Barnet,1000.0,1977
2305,Wycombe Wanderers,1000.0,1977
2306,Macclesfield,1000.0,1977
2307,Cheltenham,1000.0,1977
2308,Kidderminster Harriers,1000.0,1977
2309,Rushden & Diamonds,1000.0,1977
2310,Boston United,1000.0,1977
2311,Yeovil,1000.0,1977
2312,Accrington,1000.0,1977
2313,Morecambe,1000.0,1977
2314,Dagenham and Redbridge,1000.0,1977
2315,Burton Albion,1000.0,1977
2316,Stevenage Borough,1000.0,1977
2317,AFC Wimbledon,1000.0,1977
2318,Crawley Town,1000.0,1977
2319,Fleetwood Town,1000.0,1977
2320,Swindon Town,1320.2855541673782,1978
2321,Notts County,1488.3016683773658,1978
2322,Carlisle United,1340.630054086817,1978
2323,Bradford Park Avenue,860.2575857829614,1978
2324,Cardiff City,1397.7606628871183,1978
2325,Barrow,1000.7781402842838,1978
2326,Burnley,1507.7875004785747,1978
2327,Charlton Athletic,1459.4845261356209,1978
2328,Fulham,1474.3504603277988,1978
2329,Tranmere Rovers,1195.0540485359259,1978
2330,Bolton Wanderers,1589.9255711768853,1978
2331,Huddersfield Town,1076.9972837427345,1978
2332,Mansfield Town,1307.1020914160852,1978
2333,Stockport County,1046.1803753003205,1978
2334,Leyton Orient,1457.5552529103138,1978
2335,Lincoln City,1189.6264186130306,1978
2336,Liverpool,1872.2235024129402,1978
2337,Middlesbrough,1631.8878996860208,1978
2338,Reading,1169.7223267999268,1978
2339,Norwich City,1652.235968162694,1978
2340,Scunthorpe United,1057.6646976210322,1978
2341,Watford,1332.0748708749968,1978
2342,Bristol City,1656.7761562365445,1978
2343,Hull City,1309.152898833305,1978
2344,AFC Bournemouth,1055.9658595461624,1978
2345,Coventry City,1709.3044047485248,1978
2346,Luton Town,1442.7628667857784,1978
2347,Manchester United,1708.3271946019386,1978
2348,Chesterfield,1270.401283820011,1978
2349,Colchester United,1247.9975374265239,1978
2350,Leicester City,1506.9515728850783,1978
2351,Hartlepool United,1036.2951307184844,1978
2352,Newcastle United,1546.472188457291,1978
2353,Chester,1310.2482854791658,1978
2354,Oldham Athletic,1437.244198816129,1978
2355,Port Vale,1135.4526070312545,1978
2356,Gillingham,1304.8148528374318,1978
2357,Sheffield Wednesday,1286.0378341631863,1978
2358,Preston North End,1385.2731361237222,1978
2359,Exeter City,1249.3420971052756,1978
2360,Aston Villa,1717.8598234597082,1978
2361,Tottenham Hotspur,1668.6405787691551,1978
2362,Wolverhampton Wanderers,1580.9377196326045,1978
2363,Brentford,1175.7378889923646,1978
2364,Portsmouth,1196.530126498483,1978
2365,Crystal Palace,1490.6820674920689,1978
2366,Sheffield United,1434.3766247662788,1978
2367,Queens Park Rangers,1614.6734554360448,1978
2368,Gateshead,930.1773544730905,1978
2369,Blackburn Rovers,1403.4388098570485,1978
2370,Darlington,1049.4935280704458,1978
2371,Blackpool,1368.1193897113671,1978
2372,West Ham United,1595.9862042485945,1978
2373,Rochdale,925.9812469578019,1978
2374,York City,1061.1450637820606,1978
2375,Workington,853.4661933470969,1978
2376,Bury,1236.8960298379927,1978
2377,Leeds United,1730.2636285800993,1978
2378,Arsenal,1777.2994670621888,1978
2379,Grimsby Town,1151.4486570747347,1978
2380,West Bromwich Albion,1804.8379309948377,1978
2381,Nottingham Forest,1789.8633013129981,1978
2382,Barnsley,1155.6984915530034,1978
2383,Southend United,1219.5871306146148,1978
2384,Everton,1816.6013955863598,1978
2385,Ipswich Town,1645.2505756046437,1978
2386,Accrington Stanley,922.2677552187017,1978
2387,Wrexham,1416.8525316565328,1978
2388,Bradford City,1134.6677867468816,1978
2389,Sunderland,1537.5983714174743,1978
2390,Manchester City,1718.3816566471467,1978
2391,Stoke City,1543.9155389311436,1978
2392,Chelsea,1549.3605332055922,1978
2393,Rotherham United,1266.1822389076492,1978
2394,Doncaster Rovers,1034.3194465241834,1978
2395,Swansea City,1264.3170308172264,1978
2396,Northampton Town,1089.8359854744074,1978
2397,Walsall,1274.8990913863745,1978
2398,Brighton & Hove Albion,1547.2816732633937,1978
2399,Torquay United,1100.680506513086,1978
2400,Aldershot,1153.8018119124827,1978
2401,Derby County,1669.3433399997214,1978
2402,Bristol Rovers,1458.6268542716393,1978
2403,Shrewsbury Town,1327.5894348054205,1978
2404,Crewe Alexandra,1030.4031799965103,1978
2405,Halifax Town,957.1480768536582,1978
2406,Southport,941.3379165462129,1978
2407,Newport County,1056.191544616652,1978
2408,Southampton,1611.513798849126,1978
2409,Millwall,1389.1766003421658,1978
2410,Plymouth Argyle,1264.7896222157124,1978
2411,Birmingham City,1585.1837952903595,1978
2412,Peterborough United,1238.537464122076,1978
2413,Oxford United,1243.227912702504,1978
2414,Cambridge United,1378.2474774160323,1978
2415,Hereford United,1154.3580804858607,1978
2416,Wimbledon,1142.1296804952128,1978
2417,Wigan Athletic,1076.13401325654,1978
2418,Scarborough,1000.0,1978
2419,Maidstone United,1000.0,1978
2420,Barnet,1000.0,1978
2421,Wycombe Wanderers,1000.0,1978
2422,Macclesfield,1000.0,1978
2423,Cheltenham,1000.0,1978
2424,Kidderminster Harriers,1000.0,1978
2425,Rushden & Diamonds,1000.0,1978
2426,Boston United,1000.0,1978
2427,Yeovil,1000.0,1978
2428,Accrington,1000.0,1978
2429,Morecambe,1000.0,1978
2430,Dagenham and Redbridge,1000.0,1978
2431,Burton Albion,1000.0,1978
2432,Stevenage Borough,1000.0,1978
2433,AFC Wimbledon,1000.0,1978
2434,Crawley Town,1000.0,1978
2435,Fleetwood Town,1000.0,1978
2436,Swindon Town,1350.9064674973838,1979
2437,Notts County,1436.353255498995,1979
